datetime,site_no,Q_cfs,qc_code,gage,lat,lon,name
2003-07-20 00:00:00+00:00,06755960,0.64,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-21 00:00:00+00:00,06755960,0.59,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-22 00:00:00+00:00,06755960,0.55,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-23 00:00:00+00:00,06755960,0.54,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-24 00:00:00+00:00,06755960,0.52,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-25 00:00:00+00:00,06755960,0.52,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-26 00:00:00+00:00,06755960,2.8,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-27 00:00:00+00:00,06755960,1.19,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-28 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-29 00:00:00+00:00,06755960,0.63,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-30 00:00:00+00:00,06755960,0.59,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-07-31 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-01 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-02 00:00:00+00:00,06755960,0.5,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-03 00:00:00+00:00,06755960,0.47,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-04 00:00:00+00:00,06755960,0.44,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-05 00:00:00+00:00,06755960,0.43,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-06 00:00:00+00:00,06755960,0.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-07 00:00:00+00:00,06755960,0.44,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-08 00:00:00+00:00,06755960,0.46,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-09 00:00:00+00:00,06755960,0.46,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-10 00:00:00+00:00,06755960,0.45,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-11 00:00:00+00:00,06755960,0.43,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-12 00:00:00+00:00,06755960,0.4,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-13 00:00:00+00:00,06755960,0.38,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-14 00:00:00+00:00,06755960,0.37,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-15 00:00:00+00:00,06755960,0.37,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-16 00:00:00+00:00,06755960,0.38,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-17 00:00:00+00:00,06755960,0.48,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-18 00:00:00+00:00,06755960,1.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-19 00:00:00+00:00,06755960,0.58,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-20 00:00:00+00:00,06755960,0.46,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-21 00:00:00+00:00,06755960,0.44,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-22 00:00:00+00:00,06755960,0.43,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-23 00:00:00+00:00,06755960,0.4,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-24 00:00:00+00:00,06755960,0.45,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-25 00:00:00+00:00,06755960,0.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-26 00:00:00+00:00,06755960,1.99,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-27 00:00:00+00:00,06755960,1.04,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-28 00:00:00+00:00,06755960,0.48,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-29 00:00:00+00:00,06755960,0.46,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-30 00:00:00+00:00,06755960,1.65,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-08-31 00:00:00+00:00,06755960,1.64,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-01 00:00:00+00:00,06755960,1.11,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-02 00:00:00+00:00,06755960,1.01,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-03 00:00:00+00:00,06755960,1.07,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-04 00:00:00+00:00,06755960,0.54,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-05 00:00:00+00:00,06755960,0.49,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-06 00:00:00+00:00,06755960,0.47,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-07 00:00:00+00:00,06755960,1.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-08 00:00:00+00:00,06755960,1.56,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-09 00:00:00+00:00,06755960,1.33,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-10 00:00:00+00:00,06755960,0.68,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-11 00:00:00+00:00,06755960,0.6,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-12 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-13 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-14 00:00:00+00:00,06755960,0.6,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-15 00:00:00+00:00,06755960,0.55,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-16 00:00:00+00:00,06755960,0.55,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-17 00:00:00+00:00,06755960,0.82,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-18 00:00:00+00:00,06755960,0.88,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-19 00:00:00+00:00,06755960,0.67,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-20 00:00:00+00:00,06755960,0.6,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-21 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-22 00:00:00+00:00,06755960,0.52,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-23 00:00:00+00:00,06755960,0.52,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-24 00:00:00+00:00,06755960,0.51,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-25 00:00:00+00:00,06755960,0.51,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-26 00:00:00+00:00,06755960,0.53,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-27 00:00:00+00:00,06755960,0.62,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-28 00:00:00+00:00,06755960,0.64,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-29 00:00:00+00:00,06755960,0.66,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-09-30 00:00:00+00:00,06755960,0.68,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-01 00:00:00+00:00,06755960,0.72,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-02 00:00:00+00:00,06755960,0.7,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-03 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-04 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-05 00:00:00+00:00,06755960,0.75,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-06 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-07 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-08 00:00:00+00:00,06755960,0.71,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-09 00:00:00+00:00,06755960,0.7,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-10 00:00:00+00:00,06755960,0.72,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-11 00:00:00+00:00,06755960,0.8,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-12 00:00:00+00:00,06755960,0.75,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-13 00:00:00+00:00,06755960,0.78,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-14 00:00:00+00:00,06755960,0.79,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-15 00:00:00+00:00,06755960,0.84,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-16 00:00:00+00:00,06755960,0.84,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-17 00:00:00+00:00,06755960,0.8,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-18 00:00:00+00:00,06755960,0.79,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-19 00:00:00+00:00,06755960,0.79,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-20 00:00:00+00:00,06755960,0.8,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-21 00:00:00+00:00,06755960,0.81,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-22 00:00:00+00:00,06755960,0.83,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-23 00:00:00+00:00,06755960,0.83,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-24 00:00:00+00:00,06755960,0.85,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-25 00:00:00+00:00,06755960,0.85,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-26 00:00:00+00:00,06755960,0.85,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-27 00:00:00+00:00,06755960,0.86,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-28 00:00:00+00:00,06755960,0.9,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-29 00:00:00+00:00,06755960,0.89,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-30 00:00:00+00:00,06755960,0.98,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-10-31 00:00:00+00:00,06755960,1.09,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-01 00:00:00+00:00,06755960,1.3,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-02 00:00:00+00:00,06755960,1.38,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-03 00:00:00+00:00,06755960,1.4,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-04 00:00:00+00:00,06755960,1.23,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-05 00:00:00+00:00,06755960,1.2,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-06 00:00:00+00:00,06755960,1.21,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-07 00:00:00+00:00,06755960,1.12,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-08 00:00:00+00:00,06755960,1.09,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-09 00:00:00+00:00,06755960,1.1,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-10 00:00:00+00:00,06755960,1.03,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-11 00:00:00+00:00,06755960,1.0,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-12 00:00:00+00:00,06755960,1.06,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-13 00:00:00+00:00,06755960,1.18,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-14 00:00:00+00:00,06755960,1.29,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-15 00:00:00+00:00,06755960,1.3,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-16 00:00:00+00:00,06755960,1.34,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-17 00:00:00+00:00,06755960,1.41,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-18 00:00:00+00:00,06755960,1.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-19 00:00:00+00:00,06755960,1.33,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-20 00:00:00+00:00,06755960,1.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-21 00:00:00+00:00,06755960,1.42,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-22 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-23 00:00:00+00:00,06755960,1.3,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-24 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-25 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-26 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-27 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-28 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-29 00:00:00+00:00,06755960,1.7,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-11-30 00:00:00+00:00,06755960,1.81,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-01 00:00:00+00:00,06755960,1.68,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-02 00:00:00+00:00,06755960,1.5,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-03 00:00:00+00:00,06755960,1.4,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-04 00:00:00+00:00,06755960,1.3,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-05 00:00:00+00:00,06755960,1.3,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-06 00:00:00+00:00,06755960,1.38,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-07 00:00:00+00:00,06755960,1.35,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-08 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-09 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-10 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-11 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-12 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-13 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-14 00:00:00+00:00,06755960,1.8,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-15 00:00:00+00:00,06755960,1.8,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-16 00:00:00+00:00,06755960,1.7,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-17 00:00:00+00:00,06755960,1.8,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-18 00:00:00+00:00,06755960,1.9,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-19 00:00:00+00:00,06755960,1.9,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-20 00:00:00+00:00,06755960,1.83,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-21 00:00:00+00:00,06755960,1.43,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-22 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-23 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-24 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-25 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-26 00:00:00+00:00,06755960,1.4,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-27 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-28 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-29 00:00:00+00:00,06755960,1.59,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-30 00:00:00+00:00,06755960,1.67,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2003-12-31 00:00:00+00:00,06755960,1.85,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-01 00:00:00+00:00,06755960,1.77,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-02 00:00:00+00:00,06755960,1.69,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-03 00:00:00+00:00,06755960,1.77,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-04 00:00:00+00:00,06755960,1.7,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-05 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-06 00:00:00+00:00,06755960,1.3,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-07 00:00:00+00:00,06755960,1.4,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-08 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-09 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-10 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-11 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-12 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-13 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-14 00:00:00+00:00,06755960,1.6,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-15 00:00:00+00:00,06755960,1.5,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-16 00:00:00+00:00,06755960,1.3,A,06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
2004-01-17 00:00:00+00:00,06755960,1.3,"A, e",06755960,41.1313333,-104.8289167,"CROW CREEK AT 19TH STREET, AT CHEYENNE, WY"
